user_id,time
16788720,19/11/19
132397628,10/12/19
132397628,11/12/19
117396268,8/12/19
119949716,18/11/19
132397628,4/12/19
132397628,3/12/19
117396268,21/11/19
117396268,5/12/19
132397628,14/12/19
117396268,29/11/19
121006999,23/11/19
117396268,4/12/19
121006999,3/12/19
121006999,21/11/19
123006863,15/12/19
121006999,30/11/19
2967122,22/11/19
117396268,18/11/19
2967122,9/12/19
117396268,14/12/19
121006999,18/11/19
2967122,29/11/19
117396268,30/11/19
2967122,5/12/19
16788720,18/12/19
2967122,3/12/19
132397628,9/12/19
121006999,13/12/19
2967122,7/12/19
132397628,1/12/19
2967122,28/11/19
117396268,2/12/19
121006999,22/11/19
2967122,4/12/19
132397628,29/11/19
132397628,2/12/19
117396268,6/12/19
124729533,28/11/19
2967122,23/11/19
124729533,29/11/19
117396268,13/12/19
132397628,8/12/19
16788720,25/11/19
124729533,16/12/19
124729533,8/12/19
2967122,27/11/19
117396268,12/12/19
121006999,25/11/19
124729533,18/12/19
121006999,5/12/19
2967122,21/11/19
2967122,2/12/19
121006999,18/12/19
2967122,30/11/19
117396268,3/12/19
121006999,19/11/19
117396268,23/11/19
124729533,18/11/19
121006999,17/12/19
16788720,4/12/19
117396268,19/11/19
121006999,26/11/19
2967122,11/12/19
117396268,7/12/19
132397628,7/12/19
2967122,18/11/19
129489291,12/12/19
117396268,20/11/19
124729533,17/12/19
121006999,12/12/19
2967122,14/12/19
2967122,18/12/19
2967122,1/12/19
121006999,7/12/19
132397628,15/12/19
2967122,17/12/19
121006999,9/12/19
124729533,26/11/19
123006863,27/11/19
126685028,11/12/19
126685028,15/12/19
2967122,6/12/19
126685028,14/12/19
132397628,5/12/19
2967122,13/12/19
126685028,8/12/19
2967122,24/11/19
132397628,6/12/19
123006863,7/12/19
126685028,18/12/19
121006999,16/12/19
121006999,2/12/19
123006863,28/11/19
2967122,12/12/19
126685028,9/12/19
136769457,1/12/19
126685028,13/12/19
121006999,11/12/19
121006999,15/12/19
2967122,10/12/19
30590613,20/11/19
30590613,9/12/19
30590613,5/12/19
121006999,27/11/19
30590613,18/11/19
136769457,21/11/19
30590613,10/12/19
121006999,4/12/19
30590613,22/11/19
129675564,13/12/19
30590613,12/12/19
129675564,22/11/19
129675564,24/11/19
133789905,16/12/19
30590613,4/12/19
133789905,2/12/19
30590613,27/11/19
133789905,13/12/19
129675564,15/12/19
30590613,2/12/19
133789905,10/12/19
129675564,3/12/19
133789905,11/12/19
30590613,8/12/19
129675564,23/11/19
133789905,8/12/19
30590613,19/11/19
30590613,30/11/19
129675564,10/12/19
129675564,12/12/19
30590613,1/12/19
129675564,27/11/19
117396268,17/12/19
30590613,23/11/19
129675564,2/12/19
30590613,11/12/19
129675564,9/12/19
129675564,5/12/19
30590613,13/12/19
129489291,28/11/19
129675564,4/12/19
30590613,26/11/19
129675564,20/11/19
30590613,21/11/19
133789905,7/12/19
16788720,16/12/19
31735497,3/12/19
31735497,11/12/19
133789905,1/12/19
31735497,1/12/19
31735497,2/12/19
129675564,30/11/19
117396268,9/12/19
129675564,29/11/19
134060411,25/11/19
134060411,5/12/19
134060411,18/11/19
31735497,6/12/19
134060411,19/11/19
31735497,20/11/19
129489291,29/11/19
126940947,2/12/19
31735497,22/11/19
126940947,1/12/19
126940947,18/12/19
31735497,26/11/19
126940947,28/11/19
129675564,6/12/19
126940947,25/11/19
31735497,25/11/19
134060411,20/11/19
31735497,9/12/19
117396268,22/11/19
126940947,18/11/19
136227449,20/11/19
31735497,5/12/19
136227449,5/12/19
31735497,23/11/19
126940947,22/11/19
136227449,9/12/19
126940947,9/12/19
136227449,3/12/19
134060411,21/11/19
126940947,16/12/19
136227449,15/12/19
126940947,17/12/19
31735497,19/11/19
126940947,4/12/19
126940947,7/12/19
31735497,17/12/19
126940947,6/12/19
31735497,24/11/19
118960775,1/12/19
126940947,27/11/19
136227449,8/12/19
134097431,27/11/19
118960775,21/11/19
126940947,10/12/19
134097431,3/12/19
118960775,8/12/19
134097431,18/12/19
118960775,6/12/19
134097431,17/12/19
118960775,3/12/19
126940947,23/11/19
134097431,6/12/19
31735497,10/12/19
134097431,28/11/19
118960775,27/11/19
136227449,14/12/19
118960775,12/12/19
118960775,19/11/19
136227449,18/11/19
118960775,28/11/19
125039447,5/12/19
125039447,4/12/19
31735497,21/11/19
125039447,26/11/19
31735497,29/11/19
125039447,10/12/19
118960775,5/12/19
136227449,10/12/19
134097431,1/12/19
125039447,6/12/19
31735497,18/12/19
125039447,2/12/19
31735497,28/11/19
136227449,19/11/19
134097431,5/12/19
125039447,29/11/19
136227449,22/11/19
125039447,17/12/19
118960775,26/11/19
134097431,9/12/19
125039447,30/11/19
118960775,23/11/19
134097431,8/12/19
118960775,4/12/19
134097431,19/11/19
136227449,12/12/19
134097431,16/12/19
129527037,12/12/19
134097431,11/12/19
129527037,8/12/19
125039447,24/11/19
129527037,18/12/19
134097431,26/11/19
136227449,6/12/19
118960775,25/11/19
136227449,7/12/19
125039447,25/11/19
129527037,4/12/19
118960775,24/11/19
136227449,18/12/19
134097431,7/12/19
129527037,9/12/19
129527037,26/11/19
31735497,4/12/19
118960775,18/11/19
129527037,22/11/19
129527037,28/11/19
134097431,12/12/19
129527037,30/11/19
118960775,20/11/19
129527037,27/11/19
125039447,27/11/19
134097431,10/12/19
136227449,13/12/19
136227449,17/12/19
129489291,13/12/19
21973088,29/11/19
21973088,24/11/19
129527037,14/12/19
21973088,18/11/19
118960775,2/12/19
129527037,7/12/19
136227449,2/12/19
21973088,30/11/19
118960775,10/12/19
129527037,20/11/19
21973088,6/12/19
118960775,22/11/19
21973088,20/11/19
125039447,1/12/19
31735497,12/12/19
129527037,3/12/19
21973088,12/12/19
134097431,22/11/19
125039447,11/12/19
21973088,23/11/19
125409680,6/12/19
125547509,15/12/19
21973088,3/12/19
125547509,27/11/19
129527037,11/12/19
138843810,9/12/19
125547509,20/11/19
138843810,11/12/19
31735497,8/12/19
118960775,29/11/19
138843810,2/12/19
125547509,22/11/19
138843810,12/12/19
134097431,2/12/19
21973088,27/11/19
125547509,21/11/19
129527037,6/12/19
138843810,23/11/19
125547509,30/11/19
134097431,18/11/19
125547509,29/11/19
138843810,15/12/19
21973088,8/12/19
21973088,14/12/19
134352095,22/11/19
125547509,2/12/19
138843810,10/12/19
134352095,10/12/19
125547509,16/12/19
118960775,11/12/19
134352095,13/12/19
125547509,25/11/19
31735497,18/11/19
134352095,26/11/19
21973088,1/12/19
134352095,20/11/19
138843810,16/12/19
125547509,7/12/19
138843810,7/12/19
125547509,14/12/19
125547509,8/12/19
134352095,15/12/19
125547509,10/12/19
138843810,14/12/19
134352095,16/12/19
125547509,1/12/19
138843810,28/11/19
125547509,6/12/19
138843810,18/11/19
21973088,5/12/19
134352095,24/11/19
21973088,21/11/19
138843810,25/11/19
138843810,22/11/19
125547509,26/11/19
134352095,18/12/19
22410346,13/12/19
22410346,6/12/19
21973088,10/12/19
125547509,24/11/19
22410346,12/12/19
138843810,19/11/19
22410346,25/11/19
129527037,10/12/19
138843810,27/11/19
22410346,7/12/19
138843810,30/11/19
22410346,27/11/19
138843810,4/12/19
138843810,3/12/19
134352095,18/11/19
129527037,13/12/19
22410346,17/12/19
22410346,9/12/19
21973088,19/11/19
22410346,21/11/19
21973088,4/12/19
129527037,25/11/19
134352095,27/11/19
134352095,12/12/19
21973088,2/12/19
22410346,3/12/19
22410346,2/12/19
125547509,28/11/19
129646723,26/11/19
138843810,17/12/19
129646723,27/11/19
138843810,26/11/19
13444072,30/11/19
129646723,28/11/19
13444072,20/11/19
13444072,11/12/19
1619789,25/11/19
22410346,29/11/19
1619789,12/12/19
22410346,16/12/19
13444072,18/12/19
1619789,26/11/19
138843810,18/12/19
13444072,4/12/19
1619789,24/11/19
22410346,1/12/19
1619789,9/12/19
22600224,21/11/19
13444072,3/12/19
125547509,18/11/19
1619789,21/11/19
22600224,22/11/19
129646723,20/11/19
13444072,1/12/19
22600224,18/11/19
13444072,12/12/19
22600224,1/12/19
138843810,24/11/19
13444072,6/12/19
118960775,30/11/19
22600224,11/12/19
129646723,18/12/19
1619789,28/11/19
22600224,8/12/19
1619789,16/12/19
129646723,12/12/19
22600224,18/12/19
22600224,13/12/19
125547509,23/11/19
1619789,27/11/19
13444072,13/12/19
22600224,14/12/19
2242451,12/12/19
1619789,14/12/19
2242451,18/12/19
22600224,26/11/19
2242451,6/12/19
118960775,7/12/19
22600224,10/12/19
129646723,29/11/19
1619789,15/12/19
138843810,5/12/19
2242451,19/11/19
129646723,1/12/19
13444072,2/12/19
125547509,11/12/19
2242451,8/12/19
129646723,5/12/19
22600224,28/11/19
1619789,19/11/19
119377973,8/12/19
26372667,11/12/19
119377973,24/11/19
26372667,12/12/19
17883538,12/12/19
119377973,13/12/19
26372667,10/12/19
17883538,1/12/19
119377973,28/11/19
135571612,6/12/19
22600224,19/11/19
135571612,10/12/19
17883538,4/12/19
135571612,16/12/19
17883538,27/11/19
119377973,29/11/19
138843810,20/11/19
17883538,16/12/19
22600224,7/12/19
26372667,8/12/19
17883538,6/12/19
26372667,22/11/19
125547509,12/12/19
17883538,11/12/19
130573524,2/12/19
135571612,5/12/19
17883538,30/11/19
119377973,2/12/19
130573524,19/11/19
26372667,9/12/19
130573524,23/11/19
26372667,7/12/19
119377973,25/11/19
22600224,12/12/19
26372667,19/11/19
119377973,12/12/19
22600224,25/11/19
130573524,29/11/19
31735497,27/11/19
17883538,10/12/19
13403684,29/11/19
139954377,11/12/19
119377973,4/12/19
13403684,12/12/19
139954377,30/11/19
13403684,14/12/19
139954377,10/12/19
17883538,9/12/19
22600224,17/12/19
13403684,19/11/19
139954377,16/12/19
17883538,14/12/19
119377973,26/11/19
13403684,20/11/19
139954377,9/12/19
119377973,1/12/19
139954377,29/11/19
26372667,4/12/19
119377973,16/12/19
119377973,11/12/19
13403684,15/12/19
17883538,26/11/19
139954377,26/11/19
37950224,15/12/19
37950224,2/12/19
119377973,6/12/19
139954377,23/11/19
37950224,29/11/19
119377973,18/11/19
139954377,7/12/19
37950224,7/12/19
119377973,15/12/19
37950224,27/11/19
17883538,21/11/19
13403684,13/12/19
37950224,1/12/19
119377973,30/11/19
142430177,16/12/19
13403684,21/11/19
142430177,9/12/19
37950224,5/12/19
13403684,22/11/19
142430177,7/12/19
26372667,29/11/19
37950224,9/12/19
17883538,8/12/19
142430177,5/12/19
26372667,18/11/19
37950224,3/12/19
142430177,15/12/19
119377973,22/11/19
142430177,10/12/19
37950224,13/12/19
37950224,28/11/19
119377973,17/12/19
142430177,17/12/19
142430177,18/12/19
119377973,20/11/19
22600224,24/11/19
13403684,11/12/19
142430177,12/12/19
37950224,23/11/19
17883538,13/12/19
119377973,19/11/19
119377973,9/12/19
26372667,16/12/19
37950224,30/11/19
142430177,11/12/19
22600224,30/11/19
142430177,26/11/19
37950224,17/12/19
119377973,18/12/19
13403684,2/12/19
142430177,14/12/19
142430177,6/12/19
17883538,7/12/19
142430177,30/11/19
22600224,27/11/19
17883538,25/11/19
13403684,18/11/19
142430177,8/12/19
119377973,10/12/19
17883538,5/12/19
142430177,25/11/19
26372667,30/11/19
125547509,19/11/19
37950224,14/12/19
142430177,13/12/19
22600224,15/12/19
142430177,29/11/19
27428904,19/11/19
22600224,16/12/19
27428904,30/11/19
138843810,6/12/19
142430177,20/11/19
27428904,13/12/19
119377973,27/11/19
27428904,18/11/19
12931864,10/12/19
37950224,18/11/19
27428904,11/12/19
12931864,16/12/19
27428904,4/12/19
27428904,20/11/19
12931864,14/12/19
27428904,8/12/19
12931864,17/12/19
12931864,13/12/19
142430177,24/11/19
119377973,23/11/19
27428904,10/12/19
12931864,5/12/19
37950224,24/11/19
17883538,15/12/19
13403684,16/12/19
27428904,27/11/19
12931864,18/12/19
37950224,21/11/19
12931864,2/12/19
17883538,17/12/19
37950224,12/12/19
12931864,30/11/19
12931864,12/12/19
12931864,26/11/19
119377973,14/12/19
13403684,4/12/19
119377973,21/11/19
12931864,15/12/19
28204652,21/11/19
28204652,13/12/19
28204652,4/12/19
12931864,8/12/19
28204652,8/12/19
12931864,1/12/19
119377973,7/12/19
12931864,6/12/19
22600224,4/12/19
28204652,22/11/19
22600224,23/11/19
28204652,26/11/19
142430177,2/12/19
28204652,20/11/19
138843810,8/12/19
28204652,7/12/19
12931864,25/11/19
28204652,16/12/19
12931864,7/12/19
12931864,29/11/19
37950224,25/11/19
13403684,18/12/19
28204652,25/11/19
135068151,11/12/19
2839379,10/12/19
135068151,6/12/19
135068151,23/11/19
2839379,18/11/19
2839379,15/12/19
37950224,22/11/19
135068151,12/12/19
2839379,30/11/19
135068151,9/12/19
2839379,25/11/19
119377973,5/12/19
2839379,1/12/19
135068151,20/11/19
142430177,21/11/19
2839379,13/12/19
142430177,19/11/19
135068151,17/12/19
142430177,27/11/19
2839379,28/11/19
2839379,27/11/19
135068151,15/12/19
2839379,20/11/19
12931864,9/12/19
135068151,16/12/19
2839379,3/12/19
37950224,6/12/19
135068151,14/12/19
138843810,21/11/19
135068151,24/11/19
2839379,5/12/19
135068151,27/11/19
2839379,21/11/19
135068151,2/12/19
2839379,19/11/19
2839379,14/12/19
135068151,19/11/19
12931864,11/12/19
135068151,25/11/19
2839379,4/12/19
135068151,5/12/19
2839379,23/11/19
2839379,8/12/19
12931864,27/11/19
135068151,29/11/19
37950224,20/11/19
37950224,10/12/19
135068151,1/12/19
30717687,21/11/19
135068151,26/11/19
30717687,23/11/19
31997910,6/12/19
30717687,2/12/19
31997910,12/12/19
30717687,22/11/19
30717687,30/11/19
135068151,18/12/19
142430177,28/11/19
30717687,16/12/19
31997910,1/12/19
30717687,18/11/19
30717687,15/12/19
31997910,11/12/19
30717687,17/12/19
31997910,20/11/19
19985990,10/12/19
119377973,3/12/19
19985990,16/12/19
30717687,19/11/19
17883538,28/11/19
31997910,5/12/19
19985990,20/11/19
19985990,3/12/19
19985990,12/12/19
31997910,18/11/19
19985990,14/12/19
138008005,10/12/19
30717687,1/12/19
138008005,21/11/19
19985990,2/12/19
138008005,8/12/19
19985990,18/11/19
138008005,25/11/19
19985990,15/12/19
17883538,3/12/19
138008005,4/12/19
138008005,1/12/19
138008005,28/11/19
19985990,19/11/19
138008005,16/12/19
30717687,25/11/19
31997910,21/11/19
138008005,3/12/19
30717687,26/11/19
138008005,6/12/19
138008005,19/11/19
19985990,1/12/19
37950224,4/12/19
12931864,4/12/19
37950224,16/12/19
19985990,8/12/19
138008005,9/12/19
3914310,15/12/19
3914310,7/12/19
138008005,17/12/19
3914310,18/11/19
19985990,18/12/19
30717687,9/12/19
3914310,2/12/19
19985990,17/12/19
3914310,5/12/19
31997910,13/12/19
19985990,24/11/19
138008005,7/12/19
3914310,19/11/19
3914310,4/12/19
19985990,29/11/19
19985990,4/12/19
3914310,18/12/19
138008005,26/11/19
30717687,20/11/19
19985990,25/11/19
138008005,12/12/19
3914310,17/12/19
138008005,27/11/19
3914310,6/12/19
19985990,7/12/19
30717687,27/11/19
138008005,29/11/19
41200428,9/12/19
41200428,11/12/19
12931864,3/12/19
138008005,5/12/19
140781295,17/12/19
140781295,11/12/19
140781295,7/12/19
41200428,10/12/19
140781295,19/11/19
31997910,9/12/19
41200428,1/12/19
47328088,3/12/19
140781295,15/12/19
34611680,12/12/19
41200428,13/12/19
47328088,7/12/19
34611680,16/12/19
47328088,2/12/19
140781295,10/12/19
34611680,25/11/19
41200428,15/12/19
47328088,23/11/19
47328088,6/12/19
140781295,20/11/19
47328088,20/11/19
41200428,14/12/19
17883538,23/11/19
47328088,24/11/19
140781295,4/12/19
34611680,15/12/19
41200428,12/12/19
135731834,15/12/19
23796078,7/12/19
34611680,29/11/19
135731834,29/11/19
23796078,19/11/19
135731834,10/12/19
47328088,12/12/19
41449959,17/12/19
23796078,18/12/19
41449959,2/12/19
47328088,21/11/19
140781295,21/11/19
23796078,20/11/19
34611680,9/12/19
23796078,14/12/19
34611680,23/11/19
47328088,18/11/19
140781295,24/11/19
34611680,28/11/19
135731834,14/12/19
41449959,12/12/19
140781295,25/11/19
34611680,8/12/19
41449959,19/11/19
47328088,11/12/19
34611680,3/12/19
41449959,16/12/19
34611680,26/11/19
135731834,13/12/19
41449959,21/11/19
138008005,14/12/19
140781295,8/12/19
23796078,23/11/19
25211339,7/12/19
41449959,24/11/19
25211339,9/12/19
47328088,22/11/19
25211339,21/11/19
41449959,27/11/19
41449959,13/12/19
47328088,4/12/19
140781295,3/12/19
25211339,12/12/19
41449959,15/12/19
47328088,25/11/19
25211339,6/12/19
25211339,17/12/19
135731834,17/12/19
34611680,21/11/19
135731834,28/11/19
47328088,26/11/19
41449959,18/12/19
47328088,8/12/19
135731834,12/12/19
47328088,28/11/19
25211339,3/12/19
47328088,14/12/19
25211339,16/12/19
135731834,18/11/19
41449959,26/11/19
135731834,19/11/19
41449959,4/12/19
138008005,11/12/19
25211339,30/11/19
140781295,5/12/19
25211339,28/11/19
34611680,13/12/19
120698986,28/11/19
41449959,14/12/19
25211339,23/11/19
120698986,8/12/19
47328088,15/12/19
25211339,27/11/19
120698986,5/12/19
34611680,27/11/19
120698986,12/12/19
47328088,10/12/19
120698986,3/12/19
140781295,18/12/19
25211339,4/12/19
47328088,1/12/19
120698986,1/12/19
41449959,8/12/19
41449959,22/11/19
120698986,27/11/19
47328088,9/12/19
25211339,26/11/19
34611680,24/11/19
47328088,30/11/19
47328088,29/11/19
140781295,14/12/19
25211339,25/11/19
135731834,21/11/19
135731834,22/11/19
41449959,6/12/19
135731834,26/11/19
41449959,1/12/19
47328088,13/12/19
34611680,18/11/19
120698986,13/12/19
41449959,28/11/19
41449959,10/12/19
34611680,5/12/19
42427256,25/11/19
42427256,23/11/19
34611680,2/12/19
42427256,20/11/19
42427256,1/12/19
42427256,22/11/19
25211339,24/11/19
42427256,15/12/19
34611680,14/12/19
42427256,10/12/19
42427256,19/11/19
120698986,24/11/19
47328088,18/12/19
2695854,2/12/19
42427256,24/11/19
2695854,14/12/19
42427256,28/11/19
2695854,4/12/19
2695854,16/12/19
120698986,15/12/19
2695854,13/12/19
140781295,1/12/19
42427256,27/11/19
12619319,12/12/19
12619319,10/12/19
2695854,6/12/19
12619319,25/11/19
12619319,2/12/19
12619319,18/12/19
13851244,17/12/19
2695854,24/11/19
47328088,5/12/19
13851244,12/12/19
12619319,18/11/19
13851244,29/11/19
12619319,7/12/19
13851244,26/11/19
142081324,18/12/19
142081324,7/12/19
142306361,20/11/19
12619319,26/11/19
13851244,13/12/19
142081324,12/12/19
34611680,10/12/19
142306361,29/11/19
142081324,26/11/19
2695854,3/12/19
2695854,23/11/19
142306361,21/11/19
42427256,29/11/19
12619319,8/12/19
142081324,23/11/19
142306361,8/12/19
142081324,9/12/19
2695854,18/12/19
142306361,26/11/19
142081324,6/12/19
142306361,9/12/19
142306361,19/11/19
142081324,17/12/19
142306361,12/12/19
42427256,2/12/19
12619319,11/12/19
17220524,9/12/19
142081324,11/12/19
142306361,25/11/19
17220524,16/12/19
142081324,25/11/19
17220524,20/11/19
2695854,7/12/19
18165710,18/12/19
42427256,13/12/19
2695854,8/12/19
142081324,2/12/19
34611680,4/12/19
18165710,13/12/19
42427256,12/12/19
18165710,28/11/19
142306361,18/12/19
12619319,27/11/19
42427256,11/12/19
47328088,27/11/19
18165710,12/12/19
2695854,17/12/19
18165710,8/12/19
142081324,8/12/19
34611680,6/12/19
18165710,6/12/19
35354529,21/11/19
18165710,14/12/19
2695854,1/12/19
35354529,18/11/19
18165710,16/12/19
35354529,13/12/19
142306361,24/11/19
12619319,17/12/19
18165710,5/12/19
142081324,5/12/19
35354529,6/12/19
142081324,10/12/19
35354529,12/12/19
18165710,17/12/19
2695854,10/12/19
35354529,7/12/19
142306361,18/11/19
142306361,22/11/19
42427256,16/12/19
35354529,24/11/19
12619319,16/12/19
18165710,19/11/19
35354529,16/12/19
42427256,3/12/19
17883538,29/11/19
142081324,16/12/19
42427256,4/12/19
2695854,12/12/19
42427256,5/12/19
35354529,5/12/19
18165710,11/12/19
19132982,20/11/19
19132982,23/11/19
142081324,4/12/19
19132982,22/11/19
19132982,12/12/19
35354529,14/12/19
19132982,14/12/19
35354529,18/12/19
19132982,2/12/19
142306361,28/11/19
20536795,3/12/19
19132982,28/11/19
20536795,4/12/19
19132982,4/12/19
142081324,29/11/19
52853607,9/12/19
20536795,6/12/19
19132982,29/11/19
20536795,22/11/19
19132982,7/12/19
52853607,17/12/19
19132982,24/11/19
2695854,22/11/19
52853607,2/12/19
20536795,30/11/19
52853607,4/12/19
36404374,23/11/19
20536795,9/12/19
36404374,28/11/19
142306361,13/12/19
52853607,6/12/19
20536795,12/12/19
36404374,1/12/19
36404374,30/11/19
19132982,9/12/19
142081324,24/11/19
36404374,26/11/19
142306361,5/12/19
19132982,15/12/19
36404374,24/11/19
52853607,16/12/19
19132982,27/11/19
36404374,27/11/19
52853607,15/12/19
52853607,23/11/19
142306361,4/12/19
19132982,19/11/19
52853607,12/12/19
43022968,13/12/19
36404374,20/11/19
43022968,7/12/19
25455279,10/12/19
43022968,23/11/19
52853607,10/12/19
25455279,30/11/19
19132982,1/12/19
43022968,14/12/19
25455279,7/12/19
12619319,14/12/19
19132982,18/11/19
43022968,19/11/19
19132982,21/11/19
36404374,22/11/19
52853607,26/11/19
25455279,26/11/19
12619319,28/11/19
43022968,30/11/19
19132982,10/12/19
142081324,1/12/19
25455279,6/12/19
43022968,11/12/19
25455279,25/11/19
19132982,11/12/19
142081324,15/12/19
43022968,2/12/19
52853607,25/11/19
25455279,1/12/19
43022968,27/11/19
52853607,18/12/19
36404374,21/11/19
43022968,6/12/19
52853607,13/12/19
25455279,16/12/19
43022968,1/12/19
25455279,27/11/19
142081324,13/12/19
43022968,9/12/19
25455279,21/11/19
142081324,28/11/19
43022968,22/11/19
36404374,19/11/19
43022968,3/12/19
43022968,18/12/19
19132982,18/12/19
43022968,5/12/19
43022968,20/11/19
25455279,9/12/19
133113110,21/11/19
39880792,18/11/19
52853607,18/11/19
133113110,17/12/19
19132982,6/12/19
39880792,19/11/19
25455279,19/11/19
133113110,11/12/19
39880792,18/12/19
52853607,22/11/19
25455279,11/12/19
133113110,25/11/19
39880792,2/12/19
25455279,4/12/19
133113110,15/12/19
39880792,17/12/19
133113110,9/12/19
25455279,15/12/19
133113110,28/11/19
25455279,23/11/19
133113110,1/12/19
133113110,10/12/19
39880792,11/12/19
36404374,13/12/19
43022968,18/11/19
25455279,2/12/19
133113110,27/11/19
19132982,30/11/19
39880792,13/12/19
36404374,10/12/19
52853607,30/11/19
133113110,19/11/19
25455279,14/12/19
39880792,4/12/19
25455279,13/12/19
39880792,20/11/19
39880792,23/11/19
43022968,28/11/19
25455279,12/12/19
52853607,7/12/19
39880792,12/12/19
52853607,8/12/19
25455279,17/12/19
133113110,16/12/19
43022968,8/12/19
133113110,18/11/19
36404374,6/12/19
133113110,20/11/19
36404374,7/12/19
133113110,26/11/19
19132982,25/11/19
25455279,8/12/19
25455279,3/12/19
54575694,28/11/19
43022968,29/11/19
54575694,12/12/19
142081324,3/12/19
39880792,21/11/19
54575694,29/11/19
54575694,21/11/19
43022968,26/11/19
54575694,15/12/19
25455279,24/11/19
54575694,18/12/19
25455279,22/11/19
54575694,14/12/19
139145544,12/12/19
19132982,8/12/19
139145544,4/12/19
139145544,18/11/19
39880792,6/12/19
36404374,29/11/19
139145544,1/12/19
54575694,27/11/19
139145544,11/12/19
139145544,13/12/19
43022968,12/12/19
139145544,19/11/19
139145544,8/12/19
54575694,30/11/19
139145544,18/12/19
139145544,7/12/19
139145544,26/11/19
139145544,23/11/19
54575694,20/11/19
139145544,5/12/19
139145544,14/12/19
139145544,16/12/19
36404374,9/12/19
25455279,20/11/19
139145544,2/12/19
36404374,11/12/19
23235438,8/12/19
36404374,18/12/19
23235438,2/12/19
36404374,17/12/19
23235438,30/11/19
139145544,20/11/19
43022968,24/11/19
23235438,7/12/19
139145544,17/12/19
23235438,3/12/19
23235438,5/12/19
54575694,2/12/19
23235438,10/12/19
23235438,18/12/19
23235438,9/12/19
25455279,28/11/19
23235438,12/12/19
53899840,8/12/19
53899840,19/11/19
139145544,15/12/19
39880792,7/12/19
53899840,10/12/19
53899840,30/11/19
53899840,7/12/19
39531225,22/11/19
53899840,4/12/19
54575694,1/12/19
23235438,11/12/19
39531225,19/11/19
53899840,18/12/19
39531225,25/11/19
53899840,9/12/19
42986678,13/12/19
53899840,24/11/19
42986678,15/12/19
42986678,24/11/19
42986678,27/11/19
53899840,25/11/19
39880792,28/11/19
42986678,2/12/19
23235438,28/11/19
53899840,2/12/19
42986678,7/12/19
23235438,4/12/19
39880792,25/11/19
139145544,29/11/19
42986678,16/12/19
42986678,19/11/19
53899840,27/11/19
54575694,17/12/19
53899840,20/11/19
42986678,23/11/19
53899840,12/12/19
139145544,3/12/19
42986678,20/11/19
42986678,1/12/19
142081324,30/11/19
42986678,6/12/19
4361577,12/12/19
23235438,23/11/19
4361577,6/12/19
23235438,29/11/19
4361577,15/12/19
4361577,18/11/19
4361577,14/12/19
53899840,3/12/19
4361577,5/12/19
53899840,21/11/19
4361577,29/11/19
53899840,22/11/19
42986678,26/11/19
4361577,26/11/19
4361577,2/12/19
4361577,28/11/19
139145544,10/12/19
4361577,18/12/19
42986678,25/11/19
139145544,6/12/19
4361577,11/12/19
139145544,9/12/19
4361577,20/11/19
139145544,22/11/19
4361577,21/11/19
4361577,10/12/19
23235438,13/12/19
4361577,19/11/19
139145544,21/11/19
4361577,4/12/19
42986678,3/12/19
4361577,25/11/19
23235438,21/11/19
4361577,22/11/19
53899840,28/11/19
4361577,30/11/19
42986678,9/12/19
53899840,17/12/19
4361577,23/11/19
42986678,14/12/19
4361577,16/12/19
25455279,5/12/19
42986678,18/11/19
53899840,16/12/19
4361577,3/12/19
4361577,17/12/19
53899840,11/12/19
23235438,6/12/19
42986678,10/12/19
42986678,5/12/19
25455279,29/11/19
4361577,27/11/19
42986678,12/12/19
142081324,14/12/19
42986678,22/11/19
42986678,11/12/19
42986678,8/12/19
23235438,1/12/19
42986678,4/12/19
2590763,4/12/19
2590763,14/12/19
2590763,16/12/19
2590763,9/12/19
2590763,25/11/19
2590763,6/12/19
23235438,17/12/19
2590763,2/12/19
4361577,13/12/19
2590763,15/12/19
2590763,23/11/19
2590763,10/12/19
18375113,4/12/19
4361577,7/12/19
18375113,15/12/19
2590763,17/12/19
23235438,16/12/19
139145544,28/11/19
18375113,21/11/19
54482567,4/12/19
18375113,29/11/19
54482567,26/11/19
18375113,30/11/19
18375113,7/12/19
54482567,23/11/19
18375113,11/12/19
54482567,18/12/19
18375113,6/12/19
42986678,17/12/19
2590763,8/12/19
18375113,10/12/19
42986678,21/11/19
54482567,20/11/19
139145544,27/11/19
58849452,27/11/19
58849452,2/12/19
18375113,8/12/19
58849452,24/11/19
58849452,29/11/19
58849452,3/12/19
18375113,26/11/19
58849452,4/12/19
58849452,30/11/19
58849452,1/12/19
27049458,18/11/19
4361577,1/12/19
27049458,11/12/19
27049458,28/11/19
58849452,23/11/19
18375113,12/12/19
27049458,19/11/19
58849452,25/11/19
27049458,10/12/19
58849452,26/11/19
27049458,2/12/19
58849452,21/11/19
27049458,12/12/19
47548482,8/12/19
18375113,2/12/19
47548482,27/11/19
27049458,9/12/19
18375113,1/12/19
47548482,22/11/19
58849452,6/12/19
58849452,11/12/19
2590763,29/11/19
47548482,26/11/19
2590763,30/11/19
27049458,13/12/19
47548482,20/11/19
58849452,12/12/19
27049458,1/12/19
58849452,9/12/19
47328088,19/11/19
27049458,25/11/19
18375113,16/12/19
47548482,4/12/19
58849452,5/12/19
2590763,18/12/19
27049458,23/11/19
18375113,23/11/19
47548482,28/11/19
56800934,13/12/19
